% Model,TWA_Ragonal_like_plasma_for_Sij.mph
% Version,COMSOL 6.2.0.339
% Date,"Jun 26 2024, 14:15"
% Table,Table 15 - Global Matrix Evaluation 1
% freq (MHz),De-embedded S-parameter (1),,,,,,,,,,
90,0.1580460888475101+0.8253722583557763i,-3.393078186296859E-7+6.532887989812345E-8i,0.4403237441638747-0.3139076479564713i,-0.012982197309134445-0.030022092505937008i,-0.002784431758392846-0.0015796297899618892i,-4.2273600142696705E-4-2.0529941760228862E-4i,-9.522727731440321E-5-6.339776453425153E-5i,-2.7891622922730336E-5-2.0974204817326517E-5i,-8.98809102308527E-6-6.9680151665645316E-6i,-3.0282937887637224E-6-2.343309218911971E-6i,-9.61513830339861E-7-8.157695708841649E-7i
,-3.397359441003359E-7+6.738721705080793E-8i,0.15806625819922104+0.8253763114176664i,-9.693052916653927E-7-8.356722925462248E-7i,-3.018056924455351E-6-2.3452671578062403E-6i,-8.930262508696578E-6-6.9801575580129605E-6i,-2.75494769846823E-5-2.0975764336999432E-5i,-9.418167560855062E-5-6.278870610816992E-5i,-4.2201107587612664E-4-2.035563135635623E-4i,-0.002779566512252646-0.0015757531244396045i,-0.012993995765324147-0.030024200468376543i,0.44059690263500195-0.3139425605381062i
,0.44037012946149945-0.3139784917817842i,-9.671574165879789E-7-8.16867160485834E-7i,0.7221576272893183+0.41706791860468395i,0.045874113150972125-0.09670636624220495i,-0.0021183336027481596-0.010261542583725813i,-3.908258641765014E-4-0.001480739168716542i,-4.326519652930028E-5-3.70896124146831E-4i,-6.359106798141961E-6-1.1388524032107719E-4i,-1.4176736770451652E-6-3.7157745242945415E-5i,-4.362484182421875E-7-1.2511311015223522E-5i,7.887457060008422E-8-4.0734261046936315E-6i
,-0.012977513900846881-0.03004118154051623i,-3.0490541905628888E-6-2.350014317903318E-6i,0.045880423074038695-0.09699572669092257i,0.9015528856720941+0.4036821059332656i,0.04634513197227867-0.10628634636551534i,-0.002775313676044016-0.010908865770767237i,-4.976395325770144E-4-0.0015509667528278662i,-6.821372350158028E-5-3.8674172060277115E-4i,-1.3205242627044195E-5-1.1828552373599131E-4i,-3.5732503326021413E-6-3.885710641822729E-5i,-4.3478393919648255E-7-1.2512366381337141E-5i
,-0.0027815590851575245-0.0015814220876040862i,-9.055263387619953E-6-6.984826885582197E-6i,-0.0021309965338639223-0.009931003863505204i,0.04619875170874873-0.10638419421395608i,0.9010690761210949+0.4036973960453821i,0.046152770409151715-0.10633214758313865i,-0.002774931449238894-0.010893160500013347i,-5.045431941866697E-4-0.0015495806260261637i,-7.090842803167328E-5-3.821628815523906E-4i,-1.3137174580549015E-5-1.1808615710328753E-4i,-1.4266443933879979E-6-3.712229708834397E-5i
,-4.2244656980879584E-4-2.086370904921883E-4i,-2.8110902456592925E-5-2.1027893828332113E-5i,-3.143544637964101E-4-0.0014555806037136734i,-0.0027742978261023872-0.010908726897311314i,0.046310201695251366-0.10622950558062642i,0.9009220335421838+0.4036061172296275i,0.04630592191479644-0.10626713238856107i,-0.002743913167875897-0.010886120344958788i,-5.077724580237613E-4-0.0015455530779161846i,-6.739336556899899E-5-3.837013302818432E-4i,-5.992570701078093E-6-1.1345485048795184E-4i
,-9.539273064632874E-5-6.477576218902378E-5i,-9.581599500878373E-5-6.379998970504093E-5i,-2.567379311144455E-5-3.796298951496936E-4i,-5.106784135192581E-4-0.00154471706612265i,-0.0027776655196654907-0.010933329942147577i,0.046211883322419954-0.10621716830427398i,0.9010485044962598+0.4037318790156389i,0.04620064825643388-0.10623279781060334i,-0.002807518295204159-0.010913923356358058i,-5.150021384794446E-4-0.0015346289745781i,-4.4247513665111536E-5-3.66268829728929E-4i
,-2.838235939422616E-5-2.1583539549824215E-5i,-4.229563229414779E-4-2.087091418896423E-4i,-3.7729684462091454E-6-1.1700977463088048E-4i,-7.044705868441335E-5-3.813265619136101E-4i,-5.314140187813872E-4-0.0015443051314880786i,-0.002803118201322479-0.01090750974783294i,0.04613379468818472-0.1062901981302454i,0.9012199976745371+0.40373061266711724i,0.04614931985273464-0.10635135682930938i,-0.0028546430648236053-0.010910647556611752i,-4.0530287699340863E-4-0.001470695820632137i
,-9.244152038132652E-6-7.086457670733266E-6i,-0.002780590677571541-0.0015816360300378442i,-6.869394943981674E-7-3.76253441800424E-5i,-1.3654466855940196E-5-1.1705952127006728E-4i,-7.582770762093047E-5-3.7570328192396065E-4i,-5.369194633366018E-4-0.0015289078162616491i,-0.002880799496784865-0.010905745469340056i,0.04601530314300768-0.10649009425344898i,0.9013809555778924+0.4037994089280718i,0.04608238360976428-0.10651238287052553i,-0.0021833056187188587-0.010255230391188972i
,-3.089180488323767E-6-2.344413768483172E-6i,-0.01297308602183283-0.030040264851963205i,-2.404167632354152E-7-1.2708410806785087E-5i,-3.5254198330630205E-6-3.865223373444585E-5i,-1.2879549149941642E-5-1.1695174645318E-4i,-6.837915212739478E-5-3.7917519204951826E-4i,-5.128233563906584E-4-0.0015317986596449697i,-0.0028147644116738885-0.010901527077389561i,0.046260949246653735-0.10629120473109291i,0.9015001885396597+0.40365681716629276i,0.045782629765241285-0.09674845043751423i
,-9.732993762800396E-7-8.139261795818042E-7i,0.4403666127461487-0.31396313069750265i,1.1508827210714092E-7-4.131825627097665E-6i,-4.1223900014792527E-7-1.248941274486392E-5i,-1.2728376671920171E-6-3.703527190233702E-5i,-5.6791172104979325E-6-1.1301382037782903E-4i,-4.276351392660415E-5-3.669920791240375E-4i,-3.9395271522978435E-4-0.0014753976662100956i,-0.0021195431438180397-0.010241050843855962i,0.04585450833909792-0.09674501492275761i,0.7228217456608532+0.41778622996843434i
